schedule_id,Depature Day,Depature Time,Arrival Day,Arrival Time
20521,2020-10-03,08:49:56,2020-10-03,10:00:08
52247,2021-12-08,16:24:32,2021-12-08,20:57:14
12413,2021-12-07,05:40:14,2021-12-07,13:58:05
50544,2020-08-03,23:23:50,2020-08-04,07:41:41
30650,2021-10-27,15:22:23,2021-10-28,03:22:41
53849,2022-01-31,16:45:20,2022-02-01,04:45:38
36060,2020-10-09,18:26:56,2020-10-10,06:27:14
55552,2020-08-11,18:42:11,2020-08-12,04:29:17
39015,2020-12-07,11:44:23,2020-12-07,21:31:29
24426,2019-08-10,00:57:53,2019-08-10,07:40:29
23311,2020-02-29,14:29:35,2020-02-29,21:12:11
39803,2020-12-31,17:29:53,2020-12-31,20:51:11
37583,2019-11-30,16:36:02,2019-11-30,19:57:20
23790,2021-04-04,02:49:14,2021-04-04,06:10:32
28603,2021-06-24,10:46:38,2021-06-24,14:09:44
61780,2020-01-07,08:01:32,2020-01-07,11:24:38
3212,2021-04-18,17:23:53,2021-04-19,02:44:53
24064,2020-08-23,19:59:50,2020-08-24,01:31:47
61485,2021-01-01,15:30:44,2021-01-01,21:04:02
34536,2021-12-07,22:23:50,2021-12-08,03:57:08
20927,2021-02-23,23:49:35,2021-02-24,01:35:02
16924,2020-11-21,02:08:38,2020-11-21,03:54:05
53561,2021-07-10,22:08:26,2021-07-10,23:53:53
50270,2020-10-14,23:11:26,2020-10-15,00:18:29
8916,2019-10-14,06:45:26,2019-10-14,07:52:29
34480,2020-07-01,16:08:35,2020-07-01,17:23:35
60113,2021-10-20,02:36:29,2021-10-20,03:51:29
50317,2021-08-09,23:11:35,2021-08-10,02:30:47
22740,2021-05-17,21:57:32,2021-05-18,01:16:44
62182,2021-03-19,19:58:11,2021-03-19,19:59:59
13294,2021-11-11,18:55:17,2021-11-11,20:02:11
46092,2020-01-14,08:40:47,2020-01-14,09:47:41
22161,2019-09-04,13:26:08,2019-09-05,01:32:26
26983,2020-05-03,17:19:20,2020-05-03,18:37:38
39826,2021-08-09,10:06:59,2021-08-09,23:30:05
21739,2021-09-22,15:14:38,2021-09-23,04:37:44
30521,2020-07-10,08:53:32,2020-07-10,18:31:38
16688,2019-12-12,16:54:23,2019-12-13,02:32:29
26725,2021-06-26,18:01:44,2021-06-27,03:39:50
17677,2019-12-30,10:35:38,2019-12-30,19:57:50
54164,2020-12-25,11:27:02,2020-12-25,20:49:14
45277,2020-11-23,20:27:35,2020-11-24,05:49:47
56105,2021-01-04,15:36:50,2021-01-05,02:31:17
32059,2020-10-06,09:34:05,2020-10-06,18:10:14
53968,2019-11-05,02:37:38,2019-11-05,06:04:29
55953,2019-08-09,08:03:17,2019-08-09,11:30:08
16434,2019-08-17,13:56:11,2019-08-17,14:34:53
1847,2020-12-19,11:29:23,2020-12-19,18:43:56
14638,2020-09-03,22:46:56,2020-09-04,06:01:29
29422,2020-09-30,04:16:35,2020-09-30,11:31:08
41822,2020-09-15,21:52:20,2020-09-15,22:32:50
39968,2021-08-12,18:22:23,2021-08-12,19:02:53
47826,2019-12-30,11:41:41,2019-12-30,15:12:17
26806,2020-09-20,12:07:11,2020-09-20,15:37:47
37572,2020-10-24,14:47:50,2020-10-24,22:01:02
5132,2019-10-25,06:43:17,2019-10-25,13:56:29
6384,2020-12-23,10:59:53,2020-12-23,18:13:05
5566,2020-09-28,13:31:08,2020-09-28,21:11:02
7665,2021-01-26,08:34:53,2021-01-26,16:14:47
39801,2019-07-27,22:08:56,2019-07-28,05:48:50
62658,2020-04-13,20:50:26,2020-04-14,06:56:44
6820,2021-02-26,21:11:50,2021-02-27,08:35:32
60785,2020-08-08,22:05:44,2020-08-09,09:29:26
9427,2021-04-01,13:27:05,2021-04-01,17:46:53
26037,2021-08-07,05:32:20,2021-08-07,09:52:08
49581,2021-01-31,13:56:50,2021-01-31,17:20:41
5589,2020-03-24,15:20:20,2020-03-24,18:21:50
58794,2021-12-03,11:17:35,2021-12-03,21:54:56
787,2021-06-16,22:42:02,2021-06-17,09:19:23
60316,2021-01-26,06:58:50,2021-01-26,17:36:11
29748,2021-07-07,19:14:35,2021-07-07,19:44:08
16819,2019-12-06,14:50:14,2019-12-07,00:39:26
21425,2022-01-16,18:34:08,2022-01-17,04:44:02
25909,2021-12-25,04:17:44,2021-12-25,14:27:38
38647,2020-10-04,10:28:02,2020-10-04,20:37:56
24259,2022-01-02,13:51:02,2022-01-02,21:10:14
39482,2020-01-26,06:56:14,2020-01-26,07:38:41
32318,2020-05-04,15:39:17,2020-05-04,16:07:29
37211,2019-08-09,11:55:56,2019-08-09,12:24:08
59511,2019-12-01,16:57:17,2019-12-01,17:23:41
19983,2022-01-30,20:06:44,2022-01-31,04:39:35
50237,2021-01-10,06:31:26,2021-01-10,15:04:17
28396,2021-02-15,23:01:20,2021-02-16,07:29:32
34467,2021-07-03,16:52:47,2021-07-04,01:20:59
9104,2019-07-28,21:40:29,2019-07-29,02:33:53
54314,2021-03-01,05:23:35,2021-03-01,10:16:59
56697,2021-07-22,05:02:41,2021-07-22,06:04:11
10954,2020-07-31,13:58:05,2020-07-31,14:59:35
36019,2021-01-28,17:56:47,2021-01-28,18:58:17
17847,2020-06-22,02:12:44,2020-06-22,09:12:26
31155,2019-10-14,21:15:53,2019-10-15,04:15:35
39701,2020-07-26,00:19:47,2020-07-26,05:05:59
60036,2020-01-20,12:22:38,2020-01-20,17:08:50
31775,2021-11-07,01:53:44,2021-11-07,05:39:56
58867,2021-01-16,01:48:17,2021-01-16,09:14:59
27469,2019-10-10,19:59:50,2019-10-11,03:26:32
51497,2021-02-23,00:46:56,2021-02-23,08:13:38
20855,2019-08-10,08:54:32,2019-08-10,13:42:14
54224,2021-11-27,01:36:35,2021-11-27,07:30:26
56827,2020-12-03,04:06:26,2020-12-03,10:00:17
19696,2022-01-22,02:43:59,2022-01-22,08:37:50
11985,2021-12-06,07:22:53,2021-12-06,18:54:41
14068,2022-01-25,16:24:47,2022-01-26,03:56:35
51714,2021-08-29,06:46:11,2021-08-29,18:17:59
57064,2021-10-08,04:54:41,2021-10-08,07:28:17
56972,2022-01-23,20:17:41,2022-01-23,22:51:17
45706,2022-01-19,00:16:11,2022-01-19,02:49:47
10290,2021-03-26,08:39:11,2021-03-26,09:42:47
15829,2020-05-15,05:06:20,2020-05-15,06:09:56
53472,2019-08-13,18:20:08,2019-08-13,19:23:44
24842,2021-07-01,23:31:05,2021-07-01,23:52:41
9334,2020-07-17,09:19:44,2020-07-17,12:46:26
16072,2021-01-13,10:50:14,2021-01-13,14:13:47
10402,2020-12-07,21:32:38,2020-12-08,00:56:11
22285,2021-05-15,05:20:29,2021-05-15,08:45:41
33383,2020-07-09,09:21:14,2020-07-09,12:46:26
52672,2020-09-11,18:27:14,2020-09-11,21:52:26
56565,2020-06-05,02:43:47,2020-06-05,08:03:53
17298,2021-06-16,04:04:11,2021-06-16,09:24:17
42644,2021-03-17,23:14:35,2021-03-18,04:34:41
54810,2019-10-11,02:28:47,2019-10-11,04:18:35
55934,2021-04-17,08:20:32,2021-04-17,16:56:32
35569,2021-03-29,08:20:47,2021-03-29,16:56:47
20861,2021-08-27,21:54:17,2021-08-28,06:30:17
43666,2021-10-27,19:37:14,2021-10-28,05:00:02
47394,2021-05-29,10:48:38,2021-05-29,20:11:26
50432,2020-07-12,18:09:50,2020-07-13,03:47:56
38454,2020-07-08,06:23:17,2020-07-08,14:41:53
60480,2020-07-04,16:45:26,2020-07-04,22:50:14
29552,2021-11-04,04:12:17,2021-11-04,10:17:05
35913,2020-07-29,18:30:35,2020-07-29,21:18:35
1886,2021-11-21,07:45:29,2021-11-21,10:33:29
41826,2019-12-02,13:39:23,2019-12-03,02:16:35
53950,2021-12-20,12:54:47,2021-12-21,01:23:35
423,2021-01-05,20:25:11,2021-01-06,08:53:59
20648,2022-01-16,05:29:50,2022-01-16,07:26:32
43204,2020-05-14,15:56:35,2020-05-14,22:55:59
37569,2020-08-07,19:13:44,2020-08-08,02:13:08
37995,2020-12-26,22:59:35,2020-12-27,05:58:59
29496,2021-08-17,12:40:35,2021-08-17,18:59:47
38964,2020-05-20,20:24:41,2020-05-21,02:43:53
59125,2019-07-28,08:41:56,2019-07-28,15:15:32
43599,2020-06-24,04:34:17,2020-06-24,11:07:53
45230,2021-01-25,23:24:50,2021-01-26,01:18:32
56436,2020-04-24,05:24:23,2020-04-24,07:18:05
43027,2020-09-21,02:25:20,2020-09-21,04:19:02
36746,2020-08-09,04:55:02,2020-08-09,08:17:32
14649,2021-05-03,04:44:14,2021-05-03,08:06:44
21941,2020-01-05,02:34:47,2020-01-05,07:49:47
40332,2020-02-16,17:43:53,2020-02-16,22:38:47
14098,2021-12-13,00:57:44,2021-12-13,05:52:38
31815,2020-02-17,12:47:56,2020-02-17,17:42:50
37719,2021-03-31,11:19:41,2021-03-31,21:56:53
33782,2021-08-14,14:54:53,2021-08-15,01:32:05
46850,2021-04-26,11:31:20,2021-04-26,22:08:32
61063,2021-07-21,04:34:05,2021-07-21,09:21:11
42110,2019-11-29,22:33:53,2019-11-30,06:21:17
38223,2021-11-18,19:44:02,2021-11-19,03:31:26
12878,2020-08-11,18:42:26,2020-08-12,01:54:08
24994,2021-12-18,22:23:11,2021-12-19,05:34:53
17904,2021-05-15,07:14:29,2021-05-15,14:50:11
34830,2021-10-11,00:23:20,2021-10-11,07:59:02
29769,2021-02-06,01:13:20,2021-02-06,09:53:14
31613,2020-10-09,00:22:08,2020-10-09,09:02:02
34988,2021-01-24,23:15:56,2021-01-25,07:55:50
4552,2020-02-03,03:31:56,2020-02-03,16:43:56
43468,2020-11-30,00:17:56,2020-11-30,13:29:56
11456,2020-04-05,00:13:29,2020-04-05,02:47:41
16689,2022-01-21,06:08:35,2022-01-21,08:42:47
34963,2019-11-08,04:46:05,2019-11-08,07:20:17
14102,2022-01-02,22:23:05,2022-01-03,01:12:53
51123,2021-06-13,20:27:17,2021-06-13,23:17:05
37166,2021-06-13,11:43:08,2021-06-13,21:02:56
23064,2019-11-21,15:27:59,2019-11-22,00:47:47
16422,2021-12-17,21:08:35,2021-12-18,06:28:23
44600,2020-05-05,13:42:02,2020-05-06,01:35:26
34884,2021-05-08,16:32:44,2021-05-09,04:26:08
46486,2022-01-26,07:45:50,2022-01-26,19:39:14
7341,2021-01-20,14:51:38,2021-01-20,15:34:14
6136,2021-11-10,20:43:32,2021-11-10,21:26:08
18547,2021-08-11,03:25:14,2021-08-11,05:48:56
34208,2021-01-02,10:53:41,2021-01-02,11:28:29
59738,2019-11-27,03:03:08,2019-11-27,03:37:56
58041,2020-09-10,11:46:05,2020-09-10,16:07:23
3281,2021-09-25,08:17:56,2021-09-25,12:39:14
32848,2021-06-29,15:01:41,2021-06-30,03:05:17
42454,2021-02-16,05:48:38,2021-02-16,17:52:14
7833,2021-07-24,11:31:53,2021-07-24,23:35:29
16452,2020-07-14,17:48:41,2020-07-15,05:29:11
60590,2020-05-14,06:20:32,2020-05-14,16:16:38
46352,2020-01-27,12:17:26,2020-01-27,22:13:32
58945,2021-06-12,00:35:05,2021-06-12,05:06:17
6661,2021-05-31,12:17:35,2021-05-31,16:48:47
11305,2020-06-04,17:39:20,2020-06-05,00:42:38
51003,2021-11-30,17:30:05,2021-12-01,00:33:23
13279,2021-10-02,12:30:32,2021-10-02,19:33:50
46441,2019-10-01,05:16:47,2019-10-01,08:07:29
52428,2021-09-09,07:27:08,2021-09-09,10:17:50
48244,2020-04-15,14:47:41,2020-04-15,17:38:23
13424,2020-10-26,14:25:56,2020-10-27,02:35:14
46069,2021-07-14,20:46:20,2021-07-15,01:50:32
58105,2020-01-03,15:19:50,2020-01-04,03:06:02
45949,2020-05-30,17:23:38,2020-05-31,03:19:44
53838,2021-03-26,16:26:02,2021-03-27,03:49:44
33458,2021-12-31,12:59:41,2022-01-01,00:23:23
5603,2019-11-01,23:52:53,2019-11-02,05:09:23
43733,2019-11-09,11:39:53,2019-11-09,14:22:38
22036,2020-10-04,07:07:59,2020-10-04,09:50:44
46487,2020-03-17,16:10:32,2020-03-17,21:00:38
37810,2019-12-30,07:10:20,2019-12-30,14:26:50
7088,2019-08-21,19:26:47,2019-08-22,02:43:17
14699,2020-01-18,17:12:32,2020-01-19,00:29:02
43104,2020-05-25,11:46:05,2020-05-25,14:13:23
55962,2020-08-23,10:33:11,2020-08-23,12:56:17
52077,2019-12-02,18:50:59,2019-12-02,21:14:05
16190,2020-07-15,07:35:23,2020-07-15,19:44:23
62561,2020-01-16,08:27:50,2020-01-16,20:36:50
11835,2021-07-14,12:03:50,2021-07-15,00:12:50
12709,2019-09-19,00:32:02,2019-09-19,07:41:02
45064,2021-10-28,06:01:17,2021-10-28,13:10:17
59949,2021-02-10,10:54:53,2021-02-10,18:03:53
28585,2020-01-25,17:36:05,2020-01-26,00:22:53
6464,2020-09-04,22:13:53,2020-09-05,05:00:41
52798,2020-11-08,10:12:44,2020-11-08,16:59:32
27086,2019-08-02,03:07:50,2019-08-02,07:37:50
25020,2019-12-16,04:48:47,2019-12-16,09:18:47
59984,2021-01-10,17:33:14,2021-01-10,22:03:14
12866,2019-10-21,15:19:17,2019-10-22,03:47:29
50356,2020-08-19,17:33:23,2020-08-20,06:01:35
60655,2021-03-09,21:50:23,2021-03-10,10:18:35
56783,2020-03-24,19:28:17,2020-03-25,02:37:17
3125,2020-03-23,06:07:05,2020-03-23,13:16:05
62544,2022-01-06,14:57:50,2022-01-06,22:06:50
56203,2020-04-06,16:22:20,2020-04-06,19:41:32
18845,2020-01-28,00:46:59,2020-01-28,02:34:05
10489,2019-12-31,22:43:41,2020-01-01,00:30:47
50403,2020-01-04,02:06:32,2020-01-04,03:53:38
20103,2021-02-17,18:42:17,2021-02-18,03:15:17
35103,2021-11-30,13:03:26,2021-11-30,21:36:26
32815,2021-06-28,19:01:02,2021-06-29,03:34:02
53302,2020-12-13,04:47:23,2020-12-13,07:50:41
6534,2019-11-02,12:34:17,2019-11-02,22:27:23
19576,2020-11-19,02:55:53,2020-11-19,06:40:17
42560,2020-05-17,21:16:32,2020-05-18,01:00:56
22950,2021-10-19,12:56:50,2021-10-19,15:46:02
11251,2021-07-07,08:51:32,2021-07-07,11:40:44
38783,2021-08-01,11:10:14,2021-08-01,22:56:26
53619,2019-11-16,12:31:17,2019-11-16,22:34:35
2169,2020-07-07,12:06:53,2020-07-07,22:10:11
54832,2020-04-25,22:17:35,2020-04-26,08:20:53
43162,2020-10-09,01:19:32,2020-10-09,03:54:38
28656,2019-10-24,16:52:11,2019-10-24,19:27:17
15664,2020-04-09,03:27:23,2020-04-09,13:33:23
21513,2020-04-22,02:28:47,2020-04-22,09:20:23
42568,2020-01-19,19:53:17,2020-01-20,02:44:53
17781,2021-02-12,06:16:47,2021-02-12,15:58:11
54878,2019-08-13,19:07:29,2019-08-14,05:13:29
31519,2021-07-05,00:03:11,2021-07-05,08:20:35
9076,2021-08-25,00:16:17,2021-08-25,08:33:41
48751,2020-06-21,23:59:14,2020-06-22,07:18:44
52703,2021-06-24,03:30:17,2021-06-24,10:49:47
38908,2021-03-06,14:04:02,2021-03-06,16:54:26
23788,2021-08-14,18:56:41,2021-08-14,21:47:05
48368,2019-10-05,09:35:32,2019-10-05,12:25:56
40861,2020-01-29,00:39:02,2020-01-29,11:28:50
24820,2019-11-04,14:50:20,2019-11-05,01:40:08
13859,2021-02-24,05:43:20,2021-02-24,16:33:08
53987,2020-08-08,19:34:50,2020-08-08,22:39:38
48590,2020-07-27,16:43:59,2020-07-27,19:48:47
22010,2021-06-30,13:58:08,2021-07-01,02:26:56
233,2020-10-18,20:11:38,2020-10-19,08:40:26
23642,2021-10-13,18:05:32,2021-10-14,03:15:44
28305,2020-11-07,11:07:44,2020-11-07,20:17:56
5100,2020-08-22,15:10:44,2020-08-23,02:49:17
35032,2019-10-06,15:55:32,2019-10-07,03:34:05
18614,2020-12-24,22:49:53,2020-12-25,07:44:47
52015,2020-06-30,04:17:05,2020-06-30,13:11:59
30563,2021-02-01,06:45:50,2021-02-01,15:40:44
42986,2019-08-24,02:41:32,2019-08-24,07:40:20
5109,2020-07-24,14:43:53,2020-07-24,19:42:41
7504,2021-07-01,11:10:38,2021-07-01,17:29:50
40300,2020-06-28,16:31:08,2020-06-28,19:58:44
10803,2021-05-07,08:49:35,2021-05-07,12:17:11
30313,2021-09-11,09:59:05,2021-09-11,13:26:41
15473,2021-11-15,14:13:59,2021-11-16,02:07:05
44007,2022-01-22,01:26:59,2022-01-22,13:20:05
55387,2019-11-02,21:29:05,2019-11-03,08:22:11
14839,2021-06-03,02:38:14,2021-06-03,13:14:50
48738,2021-04-15,11:44:29,2021-04-15,22:21:05
24342,2021-01-12,23:54:26,2021-01-13,10:31:02
36449,2020-10-14,13:00:08,2020-10-14,22:35:32
36389,2019-11-26,09:44:41,2019-11-26,15:43:11
55225,2019-10-06,03:19:53,2019-10-06,10:12:23
2504,2020-03-13,17:56:26,2020-03-14,00:48:56
36836,2019-11-15,12:22:02,2019-11-15,16:08:14
33130,2020-01-23,09:26:32,2020-01-23,13:12:44
49083,2020-05-25,15:29:02,2020-05-25,19:15:14
32005,2021-10-06,08:05:41,2021-10-06,19:42:17
18147,2020-03-31,23:58:08,2020-04-01,10:04:08
59614,2020-06-20,23:14:53,2020-06-21,09:20:53
50123,2020-10-01,14:48:50,2020-10-02,00:54:50
24526,2020-05-06,18:01:32,2020-05-07,07:25:32
3388,2021-05-11,22:37:53,2021-05-12,12:01:53
25988,2021-03-24,22:32:05,2021-03-25,02:42:35
57939,2020-04-12,21:54:47,2020-04-13,06:01:23
40590,2021-05-23,20:17:35,2021-05-24,04:24:11
3324,2021-05-18,04:01:11,2021-05-18,12:07:47
33386,2022-01-09,16:59:41,2022-01-09,17:01:29
40524,2022-01-10,08:58:53,2022-01-10,10:55:35
1207,2020-09-19,03:07:56,2020-09-19,05:04:38
31891,2021-12-14,14:24:53,2021-12-15,00:50:41
29181,2021-07-21,01:47:50,2021-07-21,12:13:38
16888,2021-06-29,02:23:20,2021-06-29,08:13:44
46646,2020-07-08,14:54:14,2020-07-08,18:12:50
20883,2021-11-11,11:42:44,2021-11-11,15:01:20
15030,2019-08-26,11:33:35,2019-08-26,19:51:17
47697,2021-03-02,17:01:05,2021-03-03,01:18:47
34540,2021-06-04,13:10:47,2021-06-04,17:58:11
26548,2020-07-29,10:59:47,2020-07-29,15:47:11
20033,2020-12-12,17:52:29,2020-12-12,22:39:53
60592,2021-02-13,10:21:29,2021-02-13,13:27:47
6134,2020-10-08,01:02:59,2020-10-08,04:09:17
54701,2020-11-16,20:37:14,2020-11-16,23:43:32
29025,2021-08-26,16:18:29,2021-08-27,03:46:05
12222,2020-05-18,21:21:59,2020-05-19,06:45:14
8168,2019-08-20,22:16:56,2019-08-21,06:30:08
49330,2021-02-05,17:01:11,2021-02-06,01:14:23
55960,2020-03-22,07:37:20,2020-03-22,08:49:20
47118,2020-07-13,23:35:38,2020-07-14,07:23:38
43702,2020-04-03,12:18:08,2020-04-03,20:06:08
38998,2021-07-29,14:47:11,2021-07-29,22:35:11
38349,2020-02-08,12:14:32,2020-02-08,21:51:26
38330,2019-12-27,18:04:02,2019-12-28,03:41:14
25715,2022-01-24,05:08:32,2022-01-24,14:45:44
53055,2021-06-23,23:39:41,2021-06-24,11:39:41
36752,2020-11-18,06:43:08,2020-11-18,18:43:08
49556,2020-06-14,08:22:32,2020-06-14,20:22:32
22214,2019-10-04,15:01:20,2019-10-04,23:41:14
32050,2021-10-27,08:55:23,2021-10-27,11:38:17
52092,2019-10-26,04:42:44,2019-10-26,07:25:38
50602,2020-08-19,12:28:08,2020-08-19,20:06:32
6287,2021-01-22,21:02:41,2021-01-23,04:41:05
55926,2021-06-19,18:53:20,2021-06-20,02:31:44
14722,2019-10-31,23:33:29,2019-11-01,11:36:47
60659,2019-12-06,21:44:20,2019-12-07,09:47:38
43445,2021-12-06,13:07:17,2021-12-07,00:47:29
34974,2020-07-15,01:36:59,2020-07-15,13:17:11
53029,2019-11-14,09:38:47,2019-11-14,21:18:59
14452,2020-07-10,00:15:56,2020-07-10,09:10:14
47341,2019-10-07,08:56:20,2019-10-07,17:50:38
52968,2022-01-10,21:27:20,2022-01-11,06:21:38
4673,2021-12-02,21:47:44,2021-12-02,23:06:20
25417,2020-10-13,15:31:50,2020-10-13,16:50:26
54569,2021-06-13,19:32:23,2021-06-13,20:50:59
35061,2020-03-11,19:32:17,2020-03-12,06:07:59
14389,2019-09-03,16:41:17,2019-09-04,03:16:59
56234,2022-01-01,07:33:05,2022-01-01,16:54:23
48419,2019-10-12,15:07:35,2019-10-13,00:28:53
27636,2019-09-11,16:03:20,2019-09-12,04:49:14
29437,2020-05-25,13:59:08,2020-05-25,14:12:02
5706,2019-11-02,17:13:56,2019-11-02,17:26:50
40914,2020-02-20,00:28:50,2020-02-20,07:38:08
33312,2020-04-16,09:46:38,2020-04-16,16:55:56
51374,2021-09-03,22:02:29,2021-09-04,05:11:47
56543,2021-03-01,13:16:26,2021-03-01,22:08:38
20142,2021-12-06,01:23:38,2021-12-06,10:16:44
59549,2020-03-05,07:45:35,2020-03-05,16:38:41
60303,2021-02-05,08:33:35,2021-02-05,16:00:35
44769,2021-12-23,14:40:23,2021-12-23,17:13:41
7770,2021-04-19,17:58:11,2021-04-19,20:31:29
59957,2020-10-20,19:03:14,2020-10-20,23:35:38
52620,2019-11-08,06:29:41,2019-11-08,11:02:05
57228,2021-06-16,02:40:17,2021-06-16,07:12:41
19026,2020-11-10,21:33:17,2020-11-11,06:01:29
16462,2021-02-23,04:31:44,2021-02-23,13:54:50
48786,2019-09-24,19:52:08,2019-09-25,05:15:14
46961,2020-05-23,13:03:59,2020-05-23,22:53:11
5005,2021-01-30,09:03:32,2021-01-30,18:40:44
53539,2021-06-08,10:43:23,2021-06-08,20:20:35
19623,2020-03-20,19:08:41,2020-03-21,04:45:53
61203,2020-02-01,04:28:23,2020-02-01,14:52:05
30627,2021-06-18,15:34:53,2021-06-19,02:19:53
19603,2020-10-18,02:49:29,2020-10-18,13:34:29
4680,2020-05-05,01:41:47,2020-05-05,12:26:47
4570,2019-10-07,23:03:02,2019-10-08,07:26:08
40121,2019-10-01,18:18:20,2019-10-02,02:41:26
1126,2022-01-14,10:12:11,2022-01-14,18:35:17
22600,2020-12-30,10:49:05,2020-12-30,16:19:23
56935,2020-06-20,21:10:53,2020-06-21,04:21:41
62014,2021-10-18,18:35:26,2021-10-19,02:12:20
8281,2021-05-29,16:24:08,2021-05-30,00:45:44
54940,2021-10-21,15:47:26,2021-10-21,19:21:20
8412,2019-08-22,10:56:32,2019-08-22,14:30:26
12374,2020-01-03,20:49:11,2020-01-04,09:25:11
39133,2020-01-17,22:33:14,2020-01-18,07:23:02
50809,2019-12-01,07:18:56,2019-12-01,16:09:02
13003,2020-08-28,16:18:14,2020-08-29,01:08:20
13491,2019-09-03,15:54:29,2019-09-04,00:44:35
10864,2019-09-01,09:56:47,2019-09-01,16:02:47
9205,2021-07-29,06:47:26,2021-07-29,12:53:26
38130,2021-12-15,03:01:41,2021-12-15,11:22:41
27912,2020-12-16,22:50:05,2020-12-17,07:11:05
16073,2021-05-11,16:42:05,2021-05-12,01:03:05
36140,2019-08-15,14:02:50,2019-08-16,00:07:56
16565,2019-08-03,19:00:17,2019-08-04,05:05:23
61685,2020-08-28,06:52:20,2020-08-28,17:46:56
35850,2021-05-25,02:32:59,2021-05-25,13:27:35
5922,2020-06-08,08:12:38,2020-06-08,19:07:14
17487,2021-11-27,00:55:11,2021-11-27,11:31:29
24393,2021-06-28,06:44:29,2021-06-28,17:20:47
2379,2021-05-29,10:08:44,2021-05-29,20:45:02
51312,2020-07-26,18:13:50,2020-07-27,04:07:14
40467,2021-04-28,17:55:05,2021-04-29,03:48:29
44427,2021-10-12,22:18:20,2021-10-13,08:11:44
31197,2020-01-05,18:09:50,2020-01-06,00:04:44
48428,2020-12-03,02:48:14,2020-12-03,12:54:50
61403,2021-03-08,01:34:35,2021-03-08,11:41:11
38594,2020-12-26,12:40:32,2020-12-26,21:41:26
24668,2019-08-20,01:41:02,2019-08-20,11:00:50
9514,2021-04-23,04:00:32,2021-04-23,14:26:56
12067,2019-08-26,00:57:29,2019-08-26,01:18:11
6564,2019-08-01,11:32:23,2019-08-01,11:53:05
37539,2019-10-23,21:02:32,2019-10-24,04:38:50
19912,2020-10-18,22:58:29,2020-10-19,11:11:23
11728,2022-01-06,09:33:47,2022-01-06,21:46:41
27685,2020-10-18,08:04:41,2020-10-18,20:17:35
38004,2021-02-20,18:14:29,2021-02-21,07:49:53
28233,2021-07-12,16:08:41,2021-07-13,05:44:05
29320,2021-05-12,03:18:47,2021-05-12,16:54:11
23224,2021-12-08,13:16:53,2021-12-08,19:02:47
28998,2020-11-26,06:49:50,2020-11-26,12:35:44
3505,2020-04-04,09:29:20,2020-04-04,14:00:14
22577,2019-12-12,15:49:32,2019-12-12,20:20:26
46901,2020-05-18,15:46:50,2020-05-19,01:21:56
36118,2021-12-02,01:26:35,2021-12-02,11:01:41
37468,2019-12-07,11:00:50,2019-12-07,20:29:38
59778,2020-04-28,09:12:50,2020-04-28,18:26:38
23009,2020-08-18,12:57:38,2020-08-18,22:11:26
49275,2021-05-25,10:12:35,2021-05-25,19:26:23
62546,2021-01-10,20:06:41,2021-01-11,00:16:35
34733,2021-07-30,06:45:32,2021-07-30,10:55:26
10563,2020-09-11,07:26:17,2020-09-11,16:39:11
16926,2019-09-09,19:27:38,2019-09-09,21:44:26
29357,2021-02-19,06:59:20,2021-02-19,09:16:08
27985,2019-08-09,06:16:23,2019-08-09,08:33:11
42837,2020-07-11,16:53:29,2020-07-11,21:03:41
30798,2020-09-25,02:54:35,2020-09-25,07:04:47
40511,2021-08-18,06:50:47,2021-08-18,10:23:11
62804,2020-08-15,05:26:44,2020-08-15,08:59:08
33453,2022-01-28,10:57:29,2022-01-28,19:31:59
38214,2020-02-23,04:21:59,2020-02-23,10:14:29
2542,2020-06-22,09:07:32,2020-06-22,14:11:26
34787,2021-04-24,21:26:41,2021-04-25,02:30:35
4659,2019-11-20,21:56:26,2019-11-21,04:40:50
36699,2020-03-23,21:17:20,2020-03-24,04:01:44
5691,2021-03-15,03:54:32,2021-03-15,10:38:56
3963,2020-02-21,09:35:08,2020-02-21,14:22:14
62756,2021-02-05,22:33:59,2021-02-06,03:21:05
9369,2020-05-01,13:01:20,2020-05-02,00:32:50
44232,2021-06-14,19:27:32,2021-06-15,06:59:02
4183,2019-12-21,00:51:41,2019-12-21,12:23:11
2300,2021-09-02,05:36:59,2021-09-02,14:37:35
33388,2020-12-31,23:53:05,2021-01-01,08:53:41
57685,2020-04-24,08:23:17,2020-04-24,14:56:53
47674,2019-08-09,22:00:05,2019-08-10,06:07:35
36526,2020-01-07,12:13:11,2020-01-07,20:20:41
23393,2020-11-09,07:16:20,2020-11-09,18:28:02
10860,2020-03-22,16:27:17,2020-03-23,03:38:59
58399,2020-12-28,21:26:08,2020-12-29,07:03:56
34513,2020-03-21,12:57:38,2020-03-21,22:17:44
56288,2020-07-19,05:46:17,2020-07-19,15:06:23
51140,2020-10-07,08:10:56,2020-10-07,17:31:02
1479,2019-09-23,04:20:47,2019-09-23,13:40:35
12130,2021-02-04,10:44:08,2021-02-04,20:54:02
61204,2021-11-11,20:07:59,2021-11-12,06:17:53
22044,2021-07-03,15:42:11,2021-07-04,01:52:05
12196,2019-09-28,10:13:32,2019-09-28,20:37:32
33731,2021-02-18,02:35:26,2021-02-18,12:59:26
29894,2020-11-23,19:13:32,2020-11-24,00:06:56
