"ticket_id","seat_location","seat_class","luggage_no","regis_no","flight_no","traveler_id"
8271641087,"30B","Business",3,"RL38507","Y9464",4334483
1561438225,"30B","Business",3,"SO63257","AS835",6939171
8555713324,"30B","Business",1,"VQ54186","HU8231",7349682
8507874046,"30B","Business",1,"YM41665","HU2525",9793096
4374546361,"30B","Business",3,"ZX97198","MU1051",4867579
9914676933,"30B","Economic",3,"DK59405","UA4827",5944796
9465772502,"30B","Economic",3,"FX62042","MU9745",2528296
8380646135,"30B","Economic",2,"GR97278","HU3353",6580616
3513924445,"30B","Economic",3,"PA47694","AA523",8298109
6914422648,"30B","Economic",2,"PA47694","AA8688",3681959
7635489081,"30B","Economic",3,"PG82179","HU1037",2385116
1584680740,"30B","Economic",1,"RA31940","UA1253",8110191
5267086681,"30B","Economic",1,"RI57422","HU6945",3719551
4528551001,"30B","Economic",3,"ZI93930","CA9111",6505442
8923458157,"30B","First",1,"AJ31263","CZ826",3007658
1145257774,"30B","First",1,"D257190","AA8389",2613722
8372082695,"30B","First",2,"DP62487","DL6931",4680163
2193494321,"30B","First",3,"DX22477","MU4307",5493751
3514880355,"30B","First",2,"DX22477","MU9934",5449246
4995130134,"30B","First",1,"F691541","UA709",2222443
7976145623,"30B","First",3,"FX62042","MU3010",4729805
2573666880,"30B","First",2,"I268678","AA5502",6412365
5544682029,"30B","First",3,"LO75185","UA3218",6157430
8427977849,"30B","First",2,"MN39894","HU4946",4536138
1219023992,"30B","First",3,"NT46430","LH565",5208168
6180434256,"30B","First",1,"PG82179","HU3214",2855209
7271710557,"30B","First",2,"PI64488","Z7237",8384688
9742903598,"30B","First",2,"QN91011","AA868",9706159
6089362851,"30B","First",2,"TQ37615","MS167",3328658
9009853976,"30B","First",3,"XR35145","DL6359",5955977
4373802907,"30B","First",1,"YW52660","G143",7515407
6599178500,"30B","First",3,"ZX97198","MU2947",2547849
1302820729,"30C","Business",3,"AJ31263","CZ826",7774734
1371499835,"30C","Business",3,"AP62348","MD527",5070184
9453893974,"30C","Business",3,"AP80260","MU6010",4709092
8277872277,"30C","Business",3,"HE82724","MS802",3257378
3341434483,"30C","Business",1,"I268678","AA8590",4925176
8958079891,"30C","Business",1,"LO75185","UA8239",5058187
6211177396,"30C","Business",2,"MI86223","SK303",8224338
3412294905,"30C","Business",1,"OI93347","MSE531",8995388
9480253711,"30C","Business",1,"OM42334","UA1690",7381345
1605622699,"30C","Business",2,"P019920","DL4610",4213436
5268598159,"30C","Business",3,"QG80006","UA5207",8002486
6352890219,"30C","Business",2,"QT43576","QL590",3526193
9135252969,"30C","Business",3,"RA31940","UA4886",4382512
8627462411,"30C","Business",1,"UH83756","OAC837",7774734
8597901671,"30C","Business",2,"YM26812","EA149",6531878
8745100777,"30C","Economic",2,"A955561","VA816",4478350
3832704663,"30C","Economic",1,"DK59405","UA3177",6376147
2646781370,"30C","Economic",2,"HA25581","DL480",8690314
6018117618,"30C","Economic",1,"HB79303","UA3536",8164859
1515089450,"30C","Economic",3,"I268678","AA4431",6581362
7481512625,"30C","Economic",3,"MN39894","HU7592",2428159
2039499450,"30C","Economic",2,"N616925","G745",8363002
1278951544,"30C","Economic",3,"PA47694","AA3045",7120670
7191328967,"30C","Economic",3,"QN17200","UA9492",5351934
8484429235,"30C","Economic",1,"SE29832","Y9452",2705006
4708736505,"30C","Economic",3,"UF25136","CA2754",5248616
2329662899,"30C","Economic",2,"XN21483","HU680",2552459
3341443512,"30C","First",1,"AJ31263","CZ826",8798706
4982922062,"30C","First",1,"D257190","AA5821",7038242
1421587588,"30C","First",3,"ET76777","HU6956",8633263
1160204787,"30C","First",3,"FX62042","MU952",3599571
1741972281,"30C","First",3,"ZN27898","CA4317",3664121
9096801885,"30D","Business",2,"CV51257","UH403",8505225
3095824347,"30D","Business",1,"HO38381","UA1703",6073642
1833575622,"30D","Business",3,"KD52533","L6 213",4975683
6426910161,"30D","Business",1,"MH89346","DL9894",6304404
1691119497,"30D","Business",2,"N616925","G745",4625647
8068486878,"30D","Business",1,"RD24784","RL411",3286074
9654899420,"30D","Business",2,"RE41948","EA842",6617065
2428446542,"30D","Business",3,"RZ47778","MU8084",6467831
4182035029,"30D","Business",2,"UH83756","OAC837",7536014
2273058087,"30D","Economic",1,"AS97559","FD608",8441751
5281755917,"30D","Economic",1,"B217059","MS897",5509945
4138045917,"30D","Economic",2,"B281843","Y9488",7396001
6852891462,"30D","Economic",1,"BC62025","DL9266",9316005
5750502853,"30D","Economic",1,"CL16145","EA190",9720897
8176998388,"30D","Economic",3,"F691541","UA2149",2195677
2525792647,"30D","Economic",3,"FX62042","MU1247",5733723
7211202893,"30D","Economic",1,"I268678","AA690",6276175
5358897765,"30D","Economic",1,"NI38385","CA763",2025132
7798709315,"30D","Economic",2,"NI38385","CA7868",6525846
6641128727,"30D","Economic",1,"OM42334","UA1901",5088693
1547328589,"30D","Economic",2,"PG82179","HU3252",5833364
9757903806,"30D","Economic",1,"QN17200","UA9492",7017486
9830848029,"30D","Economic",1,"QN91011","AA7587",6581431
6916362404,"30D","Economic",3,"RE69147","FNA875",6611611
9203587984,"30D","Economic",3,"SI46275","DL5244",3978879
1589914931,"30D","Economic",2,"XR35145","DL522",3020776
9438919189,"30D","Economic",1,"YV60564","MU232",3838064
1764458311,"30D","Economic",3,"YW52660","G143",6091712
3991301392,"30D","Economic",2,"ZN27898","CA7740",6168506
9813756824,"30D","First",1,"CX56054","MU5737",7585391
1988354187,"30D","First",1,"D441026","HU3105",8564757
5706668091,"30D","First",1,"DK59405","UA7615",9708769
6161860087,"30D","First",1,"GK68608","HU975",6339565
2624723098,"30D","First",1,"HA25581","DL4491",5954198
4658022487,"30D","First",2,"HO38381","UA8903",6073444
9209392839,"30D","First",2,"IQ91358","AA3755",4552998
2562484976,"30D","First",3,"N040434","MS924",5946435
7149157068,"30D","First",3,"TQ90743","CA270",3798020
9544110740,"30D","First",2,"UJ58896","DL2857",3413256
7025430721,"30D","First",3,"V810811","NDN463",5090588
3004117107,"30D","First",1,"V836285","6O694",3040207
5404374870,"30D","First",3,"VR57164","CA6679",8580500
7093859496,"30D","First",3,"W181679","MU2680",4049218
3599438784,"30D","First",1,"W299434","HU5345",6676582
2987321286,"30D","First",2,"YV60564","MU4942",8790572
7894669347,"30D","First",3,"YW83891","Y7767",5705598
6187903195,"30E","Business",1,"C247145","YAP613",9670549
3691013655,"30E","Business",1,"DP62487","DL1488",6467128
8560824184,"30E","Business",1,"F691541","UA5512",5354953
5708005391,"30E","Business",1,"G447615","UA1532",6606601
6012653894,"30E","Business",2,"Q021566","UH935",2527261
1384381045,"30E","Business",3,"TQ90743","CA6714",7977368
4733028389,"30E","Business",2,"W299434","HU5921",7808968
4022815543,"30E","Business",3,"XZ90550","DL8434",7870606
2746209542,"30E","Economic",3,"AP80260","MU2224",6784220
4429254311,"30E","Economic",2,"AP80260","MU3115",9430677
5895712503,"30E","Economic",2,"BC62025","DL8553",8722248
6214402139,"30E","Economic",3,"EU19952","FV707",2196866
7722395633,"30E","Economic",1,"HM58307","BUR855",9392139
5637166556,"30E","Economic",3,"IQ91358","AA6642",9742792
9506446764,"30E","Economic",1,"NZ16890","MU8346",4022380
9129258651,"30E","Economic",2,"PH67351","N7458",4090400
3114115584,"30E","Economic",3,"UF25136","CA1998",6877031
7586882087,"30E","Economic",3,"VI45959","GK174",7550784
8434668051,"30E","First",2,"C034299","CA7525",9592566
7857647829,"30E","First",1,"D412459","MU5814",9018928
6087267602,"30E","First",1,"DP62487","DL2628",7976151
5987197795,"30E","First",3,"DP62487","DL7925",2932613
9149414370,"30E","First",2,"JM78016","MSE373",3922163
7561592093,"30E","First",3,"LC96741","FV442",6774452
6655764632,"30E","First",2,"NT46430","LH565",9327437
8891903581,"30E","First",2,"NZ16890","MU109",4270420
7087722021,"30E","First",2,"QZ42276","UA3269",8012360
8416627218,"30E","First",3,"VR57164","CA2470",7147989
6705394022,"30E","First",3,"VX71227","GK721",5866679
8257115323,"30F","Business",3,"AN16410","SK834",8748849
2140430626,"30F","Business",3,"DX22477","MU2381",7923129
2376368854,"30F","Business",2,"FF57279","AA1383",8906737
4718353767,"30F","Business",1,"J242179","TK296",8765783
9852694886,"30F","Business",1,"P087566","IG384",9946881
5114869257,"30F","Business",3,"PA47694","AA7419",9546714
4916093934,"30F","Business",1,"QZ64723","NDN949",6775705
4502133488,"30F","Business",2,"UA60452","Z7830",8747578
2146228810,"30F","Business",1,"W299434","HU5921",2699211
3141716840,"30F","Business",1,"ZS99861","MU9526",5402174
7290260051,"30F","Economic",2,"C034299","CA3354",2583024
9605224177,"30F","Economic",2,"CV51257","UH403",5473543
9730061986,"30F","Economic",3,"D257190","AA5878",6508610
1290128051,"30F","Economic",2,"D257190","AA8389",5287374
4741648154,"30F","Economic",2,"GK68608","HU4859",5392149
3764780470,"30F","Economic",3,"HO38381","UA5335",7212813
5499232257,"30F","Economic",3,"IO10445","UA8440",7227051
5720426729,"30F","Economic",1,"L022139","G192",2218070
2615928904,"30F","Economic",1,"LO75185","UA3218",5275258
5854187763,"30F","Economic",2,"PB53014","6O986",2498896
6182438931,"30F","Economic",2,"QD27517","CA7797",3064568
4543125862,"30F","Economic",1,"U779206","YUZ813",2272688
5417027060,"30F","Economic",3,"VQ54186","HU5174",7584584
2732832457,"30F","Economic",3,"YM41665","HU4813",6112182
3277283054,"30F","Economic",1,"ZN27898","CA3577",7866705
1364029293,"30F","First",3,"DK59405","UA8551",3724365
2520428712,"30F","First",2,"EM26166","KA785",2525127
3579485176,"30F","First",2,"LO15054","DL9985",8258860
8219084489,"30F","First",2,"MO20647","AS160",4403092
4060776511,"30F","First",3,"O824055","YAP420",3705316
9108642591,"30F","First",3,"PA47694","AA8688",4950273
8647879898,"30F","First",2,"UJ58896","DL3282",3074208
6183380197,"30F","First",3,"XN21483","HU8779",6603551
6596996094,"31A","Business",3,"BC62025","DL9277",5227094
6275280753,"31A","Business",3,"BL62976","GK670",5285010
7603827363,"31A","Business",3,"HA25581","DL6957",6845052
6438637877,"31A","Business",1,"IQ91358","AA6859",3440341
1055733447,"31A","Business",2,"QE16655","HU7029",5663779
6723868957,"31A","Business",1,"RZ47778","MU1437",5351934
1030000628,"31A","Business",1,"WQ16876","CA4505",9029946
9155645331,"31A","Business",3,"XA42589","FV725",6507304
3887336698,"31A","Economic",1,"AW18116","Z7673",8345120
4308802714,"31A","Economic",2,"D441026","HU7612",6054953
6479315337,"31A","Economic",3,"H834424","AA8652",6073879
1297167496,"31A","Economic",3,"HF48942","CA183",6091626
1252243435,"31A","Economic",2,"HO38381","UA883",7439398
2050730740,"31A","Economic",3,"OM42334","UA2759",3867257
3425969425,"31A","Economic",1,"RE41948","EA842",8107566
8557560035,"31A","Economic",3,"UJ58896","DL9608",6888085
3610424062,"31A","Economic",3,"VQ54186","HU2974",4572392
2297538027,"31A","First",2,"FZ17926","DL9927",4243368
1593708619,"31A","First",3,"J985262","Y9360",5732327
5132731045,"31A","First",2,"LO75185","UA7360",5709084
1252253178,"31A","First",3,"MD64300","HU6229",5087242
3620915571,"31A","First",1,"N441180","TK892",9940328
4654898596,"31A","First",2,"NZ16890","MU3219",2088662
3494281495,"31A","First",3,"W181679","MU4868",6718528
7385710799,"31A","First",3,"W299434","HU6851",8771756
4023250955,"31A","First",2,"YB19868","L6 711",9207629
7343071288,"31A","First",2,"ZF17492","CA2533",5932178
1580634993,"31B","Business",3,"BJ32896","RL319",3340671
7099730824,"31B","Business",3,"DG44175","MU8967",7172274
4643695331,"31B","Business",1,"FF57279","AA7270",5901428
3974075851,"31B","Business",3,"FX62042","MU1247",9638614
4441690861,"31B","Business",2,"GL39439","NDN473",7328295
5161177817,"31B","Business",1,"HF48942","CA5048",5196790
3696969035,"31B","Business",2,"HO38381","UA9215",9872624
3016659479,"31B","Business",3,"LO15054","DL8617",4044583
1316172959,"31B","Business",2,"P019920","DL6763",9872957
8962998319,"31B","Business",3,"PW66812","Y7234",9068416
3502039009,"31B","Business",1,"SY59309","FNA643",8916294
3617546514,"31B","Business",2,"TQ90743","CA3476",8862048
3461096422,"31B","Economic",1,"CG45530","FD769",4475600
8814471648,"31B","Economic",1,"CV85879","FD936",3005310
4653481936,"31B","Economic",1,"KG91245","7W988",4925251
5624700833,"31B","Economic",3,"MH89346","DL126",6291764
5214748497,"31B","Economic",1,"PR33675","MD871",4440287
9471162683,"31B","Economic",2,"QE67430","RL551",4584664
2445343958,"31B","Economic",3,"W299434","HU5921",9672763
2190987761,"31B","First",3,"BL84978","UH910",3037661
3917622499,"31B","First",1,"FJ26430","AA3036",8717061
2386757975,"31B","First",2,"FJ26430","AA354",4163683
3025892971,"31B","First",2,"MN39894","HU594",7725356
2258795052,"31B","First",1,"QN91011","AA7258",8460090
3226615046,"31B","First",2,"RI57422","HU6307",8575318
8546246564,"31B","First",1,"SI46275","DL6805",9873497
7376186087,"31C","Business",1,"FT26660","AA9840",6292355
1580494795,"31C","Business",3,"JA97906","7W869",4731160
4376123318,"31C","Business",1,"MO20647","AS160",7770356
2261824584,"31C","Business",3,"NX10428","FNA509",6191871
9481924202,"31C","Business",3,"OM42334","UA9116",4662227
1754493102,"31C","Business",2,"RA31940","UA8397",5511582
8314752930,"31C","Business",1,"Y182001","LH728",9671425
4284338788,"31C","Business",2,"ZN27898","CA609",3487455
8507078458,"31C","Economic",1,"CR27959","MD346",2281147
6979449314,"31C","Economic",2,"DX22477","MU317",5053304
9973624468,"31C","Economic",1,"E151097","QL607",3634849
8750391470,"31C","Economic",2,"HN39364","AS820",9395317
7411130581,"31C","Economic",1,"IO10445","UA9533",8736557
9569676606,"31C","Economic",3,"L544625","N7111",2699211
2160331621,"31C","Economic",1,"MA80632","LH508",8255320
7306680024,"31C","Economic",3,"MH89346","DL3890",2167735
3145675738,"31C","Economic",1,"RI57073","Y7165",7483927
2141554301,"31C","Economic",1,"RM31205","FNA187",2778916
5566404797,"31C","Economic",2,"VQ54186","HU4577",9662993
4286251539,"31C","Economic",2,"W299434","HU6221",9926310
4551884926,"31C","Economic",2,"X684490","RL404",8554602
7213956820,"31C","Economic",3,"Y182001","LH728",8666386
1842223915,"31C","First",3,"B281843","Y9488",3871023
4518722074,"31C","First",3,"BG20897","TK530",9826556
4825877366,"31C","First",3,"DK59405","UA2778",5883926
7501885088,"31C","First",1,"DK59405","UA4827",5465843
4002693302,"31C","First",3,"GK68608","HU7074",7836323
5906353994,"31C","First",3,"GR97278","HU969",6081233
3920258817,"31C","First",1,"LA46531","RMK742",8694573
1013737413,"31C","First",2,"NI38385","CA9580",2992594
4647605839,"31C","First",1,"OQ72535","LH299",5706750
2016255644,"31C","First",2,"OX36471","CA1223",4612327
9223835444,"31C","First",1,"QZ42276","UA3269",5172035
8299457854,"31C","First",1,"SQ55324","KA251",8061217
7630523376,"31C","First",3,"W181679","MU4422",6610936
6038893304,"31C","First",3,"XN21483","HU8363",8779185
1017754452,"31C","First",1,"ZL47611","RL369",9504595
9763910173,"31C","First",1,"ZS99861","MU9711",6264428
1711453180,"31D","Business",3,"DX22477","MU1333",2484677
7372301465,"31D","Business",3,"FT26660","AA9355",4718912
6695549381,"31D","Business",2,"HO38381","UA5335",2751158
2874578659,"31D","Business",1,"IQ91358","AA5443",2727120
1163342752,"31D","Business",2,"IQ91358","AA7824",6085525
1871264668,"31D","Business",3,"K791494","G576",4830831
2775929151,"31D","Business",2,"KG91245","7W988",4862430
9633051995,"31D","Business",2,"KM36900","NDN945",5287437
4447411751,"31D","Business",1,"NI38385","CA9407",2222443
8392328929,"31D","Business",2,"OK34382","GK583",3718139
7248736268,"31D","Business",3,"QZ42276","UA3269",7849529
1928595027,"31D","Business",1,"QZ64723","NDN949",9564753
5928457693,"31D","Business",2,"VQ54186","HU4699",2594697
6454696888,"31D","Business",1,"Z648127","SE318",5832702
1282387066,"31D","Economic",3,"HF48942","CA5048",6101333
8134051301,"31D","Economic",1,"NY80762","AS891",3810087
6034683919,"31D","Economic",2,"PS91594","MSE900",3751296
2983039039,"31D","Economic",3,"RZ47778","MU8084",4820344
7141906995,"31D","First",1,"AI89560","FNA295",4594465
8126271063,"31D","First",3,"AW18116","Z7673",9632915
7839253486,"31D","First",2,"C034299","CA1556",8371230
7953762411,"31D","First",1,"FX47043","UA526",3354623
9922952923,"31D","First",2,"GS40842","LH329",2237082
1229390344,"31D","First",3,"HB79303","UA7244",7014124
9655078330,"31D","First",2,"I268678","AA5502",4355380
5477160814,"31D","First",2,"MN39894","HU7592",5164027
7033959825,"31D","First",2,"O482585","GK122",9316005
7779072308,"31D","First",1,"PA47694","AA1385",6750504
8190750422,"31D","First",3,"PB53014","6O986",2344333
2736295171,"31D","First",2,"TQ90743","CA9895",5370112
9777449791,"31D","First",1,"VR57164","CA7328",5336605
7691649468,"31D","First",2,"XN21483","HU8344",3164510
5138275849,"31E","Business",1,"C034299","CA8823",4782263
3503543418,"31E","Business",3,"C573194","AA9320",3507083
4864005680,"31E","Business",1,"DK59405","UA9999",5945325
4979017997,"31E","Business",1,"ET76777","HU8683",6047889
9649323120,"31E","Business",3,"FX62042","MU5553",5409049
5311386513,"31E","Business",3,"GK68608","HU9452",3502234
1524368721,"31E","Business",2,"HO38381","UA4358",9264474
4546245196,"31E","Business",2,"QE16655","HU7029",5454806
9028316554,"31E","Business",1,"QE16655","HU8818",5225121
9413724114,"31E","Business",2,"QG80006","UA6070",9199211
4430774660,"31E","Business",3,"RD24784","RL411",5323813
1095478184,"31E","Business",2,"TQ90743","CA5419",8884641
4499460229,"31E","Business",1,"UN57013","SK994",5553637
1385315014,"31E","Economic",2,"AH11264","CA2863",6635090
8984548486,"31E","Economic",1,"AH11264","CA9051",8515755
3370976370,"31E","Economic",2,"DP62487","DL7988",9045229
3122712261,"31E","Economic",1,"ET76777","HU6956",5990713
4682932570,"31E","Economic",3,"NZ16890","MU9443",2221900
8483073747,"31E","Economic",1,"PG82179","HU2061",2598541
1231073836,"31E","Economic",2,"QE16655","HU6918",4186332
7308077888,"31E","Economic",3,"UD16361","GK628",2909430
4265447272,"31E","Economic",3,"ZF17492","CA2595",6902199
8233414834,"31E","Economic",3,"ZO24757","YAP703",4052130
5821558297,"31E","Economic",1,"ZX97198","MU7388",3485493
1389766491,"31E","First",1,"CX56054","MU7843",4527513
1804593481,"31E","First",2,"M458929","FD991",7739436
9111228332,"31E","First",2,"Q338746","DL9858",3160152
6787293379,"31E","First",1,"VJ28448","DL6165",5647449
1655817707,"31E","First",1,"ZS95452","GK512",5772459
3462096831,"31F","Business",2,"AE54612","BUR433",5795866
1522475577,"31F","Business",1,"DI64889","CZ810",4746593
9120374525,"31F","Business",3,"HO38381","UA5335",9373608
